simulator,x0,s_oracle
raised_floor_gauss,1.4645018385155426,0.6625267204012828
raised_floor_gauss,1.480249170112484,0.6520124340185041
raised_floor_gauss,1.4959965017094252,0.6415973390166949
raised_floor_gauss,1.5117438333063666,0.6312814353958555
raised_floor_gauss,1.527491164903308,0.6210647231559855
raised_floor_gauss,1.5432384965002492,0.6109472022970852
raised_floor_gauss,1.5589858280971907,0.6009288728191545
raised_floor_gauss,1.5747331596941319,0.5910097347221935
raised_floor_gauss,1.5904804912910733,0.5811897880062021
raised_floor_gauss,1.6062278228880145,0.5714690326711803
raised_floor_gauss,1.6219751544849559,0.561847468717128
raised_floor_gauss,1.637722486081897,0.5523250961440455
raised_floor_gauss,1.6534698176788385,0.5429019149519324
raised_floor_gauss,1.66921714927578,0.533577925140789
raised_floor_gauss,1.684964480872721,0.5243531267106153
raised_floor_gauss,1.7007118124696625,0.515227519661411
raised_floor_gauss,1.7164591440666037,0.5062011039931765
raised_floor_gauss,1.7322064756635451,0.4972738797059115
raised_floor_gauss,1.7479538072604863,0.4884458467996162
raised_floor_gauss,1.7637011388574277,0.4797170052742905
raised_floor_gauss,1.7794484704543692,0.47108735512993427
raised_floor_gauss,1.7951958020513104,0.46255689636654784
raised_floor_gauss,1.8109431336482518,0.4541256289841309
raised_floor_gauss,1.826690465245193,0.44579355298268364
raised_floor_gauss,1.8424377968421344,0.437560668362206
raised_floor_gauss,1.8581851284390756,0.4294269751226979
